Country,Place,Name,Price,Tax,Stars,Distance,Number_of_review,Sustainable_level,Discount,Free_Breakfast,is_Prepayment,is_NotablePlace,is_Free_Cancel,is_Sold_Out,Point
Viet Nam,Hà Nội,La Mejor Hotel & Sky Bar,1422356.0,0.0,4.0,0.7,278,3,False,True,False,False,False,False,9.3
Viet Nam,Hà Nội,Minerva Church Hotel,1142202.0,0.0,4.0,0.25,576,3,False,True,False,False,False,False,9.0
Viet Nam,Hà Nội,Aviary Hanoi Hotel & Travel,650258.0,0.0,4.0,0.6,293,0,False,False,False,False,False,True,9.0
Viet Nam,Hà Nội,San Grand Hotel - former Lucien Hanoi Hotel & Spa,1800000.0,0.0,4.0,0.5,736,3,True,True,False,False,False,True,9.4
Viet Nam,Hà Nội,Cristina Center Hotel & Spa,421200.0,0.0,2.0,1.0,95,2,False,False,True,True,True,True,8.2
Viet Nam,Hà Nội,DE LA SOIE Hotel & Travel,585000.0,0.0,3.0,0.5,324,3,False,False,True,True,True,True,9.2
Viet Nam,Hà Nội,Matilda Boutique Hotel & Spa,709770.0,0.0,3.0,0.8,314,3,False,True,False,True,False,False,8.6
Viet Nam,Hà Nội,Dahlia Hotel Hanoi,630698.0,0.0,3.0,1.0,189,3,False,True,False,False,False,False,8.8
Viet Nam,Hà Nội,Drift Backpackers Hostel,378000.0,0.0,,0.4,298,0,False,True,False,False,False,False,8.2
Viet Nam,Hà Nội,Hanoi Golden Charm Hotel,378000.0,0.0,2.0,0.6,276,0,False,False,False,False,False,True,6.8
Viet Nam,Hà Nội,VNAHOMES APARTHOTEL,676452.0,0.0,4.0,5.0,236,3,False,False,False,True,False,False,9.6
Viet Nam,Hà Nội,Phoenix Palace Hotel Hanoi,731250.0,0.0,3.0,0.5,313,2,True,True,False,False,False,True,8.3
Viet Nam,Hà Nội,Milton Boutique Hotel,528000.0,0.0,3.0,0.9,122,2,True,False,False,True,False,False,8.1
Viet Nam,Hà Nội,Hanoi Royal Palace Hotel 2,789780.0,0.0,4.0,0.6,411,3,False,False,False,True,False,False,9.1
Viet Nam,Hà Nội,Moon West Lake Hotel & Residence,628000.0,0.0,,5.0,380,3,True,False,True,True,True,False,8.1
Viet Nam,Hà Nội,Diamond Nostalgia Hotel & Spa,408030.0,0.0,3.0,0.9,279,0,False,True,False,False,False,False,7.6
Viet Nam,Hà Nội,Brandi Fuji Hotel,1089174.0,0.0,3.0,4.8,63,2,False,True,False,False,False,False,8.3
Viet Nam,Hà Nội,Shining Central Hotel & Spa,1227400.0,0.0,4.0,0.5,815,0,True,True,False,True,False,True,9.1
Viet Nam,Hà Nội,Splendid Star Grand Hotel and Spa,828495.0,0.0,4.0,0.4,812,2,False,True,False,True,False,False,8.7
Viet Nam,Hà Nội,Splendid Holiday Hotel,754471.0,0.0,3.0,0.4,586,0,False,True,False,True,False,True,9.1
Viet Nam,Hà Nội,Fukurai Hotel & Apartment 2 Ha Noi,700000.0,0.0,4.0,4.0,183,0,False,False,False,False,False,True,8.7
Viet Nam,Hà Nội,Margaery Boutique Apartment,1076400.0,0.0,4.0,4.2,115,2,False,False,False,False,False,False,8.5
Viet Nam,Hà Nội,Hanoi Posh Boutique Hotel,460800.0,0.0,3.0,1.4,716,3,False,False,False,False,False,True,7.3
Viet Nam,Hà Nội,Trang Trang Boutique Hotel,554500.0,0.0,3.0,0.7,462,3,True,False,False,False,False,True,9.0
Viet Nam,Hà Nội,Centraltique Downtown - Bespoke Colonial House Near Hoan Kiem Lake,561000.0,0.0,,0.7,246,0,False,False,False,False,False,False,8.5
Viet Nam,Hà Nội,SMARANA Hanoi HERITAGE,2916510.0,0.0,5.0,6.9,368,3,False,True,False,True,False,False,9.7
Viet Nam,Hà Nội,Grande Collection Hotel & Spa,728306.0,0.0,4.0,0.9,740,3,False,True,False,False,False,False,8.7
Viet Nam,Hà Nội,OYO 276 Bh Hotel,320980.0,49977.0,3.0,1.0,267,1,False,False,False,True,True,False,8.3
Viet Nam,Hà Nội,The Pearl Hotel,920000.0,0.0,3.0,3.6,112,3,True,True,True,False,True,True,8.4
Viet Nam,Hà Nội,Hanoi Rendezvous Hotel & Spa,520000.0,0.0,3.0,0.8,48,3,True,False,True,True,True,False,7.7
Viet Nam,Hà Nội,Diamond Legend Hotel,561600.0,0.0,3.0,1.3,387,0,False,False,True,False,True,True,8.4
Viet Nam,Hà Nội,The Noble Swan Hotel & Spa,539895.0,0.0,4.0,0.5,513,3,False,False,False,True,False,False,7.9
Viet Nam,Hà Nội,Hotel de l'Opera Hanoi - MGallery,3495000.0,541725.0,5.0,0.5,184,3,False,False,True,False,True,False,7.9
Viet Nam,Hà Nội,La Nueva Boutique Hotel Hanoi & Spa,1657500.0,0.0,4.0,0.45,573,3,False,True,False,True,False,True,9.0
Viet Nam,Hà Nội,May De Ville Premier Hotel & Spa,1569002.0,0.0,4.0,0.8,270,3,False,True,False,False,False,False,9.0
Viet Nam,Hà Nội,Aira Boutique Hanoi Hotel & Spa,2222360.0,0.0,4.0,0.8,981,2,True,False,False,False,False,True,9.2
Viet Nam,Hà Nội,Asia Guest House,335762.0,0.0,2.0,0.9,166,0,False,False,False,True,False,False,7.6
Viet Nam,Hà Nội,HANOI FLORA HOTEL,897750.0,0.0,4.0,0.6,489,3,False,True,False,True,False,True,9.0
Viet Nam,Hà Nội,Bonjour Hanoi Hotel & Travel,400950.0,0.0,2.0,1.1,64,3,False,False,True,False,True,True,8.1
Viet Nam,Hà Nội,Little Hanoi Hotel,336400.0,0.0,2.0,0.15,229,0,False,False,False,False,False,True,7.5
Viet Nam,Hà Nội,Blue Hanoi Inn Hotel,644776.0,0.0,3.0,0.5,382,0,False,False,False,False,False,False,8.9
Viet Nam,Hà Nội,PentStudio West Lake Hanoi,1689188.0,0.0,4.0,6.9,182,2,False,False,False,False,False,False,8.9
Viet Nam,Hà Nội,La Renta Hotel & Spa,785400.0,0.0,3.0,0.6,38,3,False,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Hanoi Fiesta Grand Hotel and Spa,979600.0,0.0,4.0,0.5,74,0,False,True,False,True,False,False,8.8
Viet Nam,Hà Nội,Hanoi Lion Boutique Hotel,1271720.0,0.0,4.0,0.8,159,3,False,True,False,True,False,False,9.1
Viet Nam,Hà Nội,Dal Vostro Hotel & Spa,1136336.0,0.0,4.0,0.4,363,3,False,False,False,True,False,False,8.0
Viet Nam,Hà Nội,Hanoi Emerald Waters Hotel & Spa,1081431.0,0.0,4.0,0.5,385,3,False,True,False,True,False,False,9.0
Viet Nam,Hà Nội,Ambassador Hanoi Hotel & Travel,698977.0,0.0,3.0,0.7,547,0,False,False,False,True,False,False,9.2
Viet Nam,Hà Nội,Imperial Hotel & Spa,1532869.0,0.0,4.0,0.45,653,3,False,False,False,True,False,False,9.4
Viet Nam,Hà Nội,OYO 1143 Thu Giang Hotel,328725.0,17842.0,2.0,6.4,56,1,False,False,True,True,True,False,5.854636376872358
Viet Nam,Hà Nội,Sonata Boutique Hotel & Spa,488000.0,0.0,3.0,0.8,162,0,False,True,False,True,False,True,8.2
Viet Nam,Hà Nội,Trang Trang Luxury Hotel,554500.0,0.0,3.0,0.7,80,0,True,False,False,False,True,True,8.2
Viet Nam,Hà Nội,Hanoi Hotel,1780174.0,0.0,4.0,3.2,100,1,False,False,False,False,False,False,8.1
Viet Nam,Hà Nội,San Boutique Hotel,1170000.0,0.0,3.0,0.45,294,3,True,True,False,True,False,True,9.3
Viet Nam,Hà Nội,The Bloom Classic,766552.0,0.0,,6.4,219,2,False,True,False,False,False,False,8.7
Viet Nam,Hà Nội,Radish Cathedral Homestay,280000.0,0.0,,0.45,42,0,False,False,False,False,False,True,7.1
Viet Nam,Hà Nội,TK123 HANOI HOTEL,714932.0,0.0,3.0,1.1,107,0,False,True,False,False,False,False,8.4
Viet Nam,Hà Nội,Media Central Hotel & Spa,1012500.0,0.0,4.0,0.7,111,3,True,True,False,False,False,True,9.1
Viet Nam,Hà Nội,"Rosee Apartment Hotel - Prestige Suites in Cau Giay district, Hanoi city, Vietnam",752400.0,0.0,,6.7,27,3,False,False,True,False,True,True,8.9
Viet Nam,Hà Nội,The West Hotel & Spa,918000.0,0.0,3.0,0.7,826,3,True,True,True,False,True,True,8.9
Viet Nam,Hà Nội,LeaH Silk Hotel,1979613.0,0.0,4.0,0.5,636,1,False,True,False,False,False,False,9.1
Viet Nam,Hà Nội,The Euphoria Hanoi,772200.0,0.0,4.0,4.7,244,3,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,Affa Boutique Hotel,568989.0,88223.0,3.0,0.25,49,0,False,True,False,False,False,False,8.3
Viet Nam,Hà Nội,Romantique Hotel De Hanoi,848205.0,0.0,4.0,0.9,204,0,False,True,False,False,False,False,9.1
Viet Nam,Hà Nội,Canvas Cau Giay Apartments,750127.0,0.0,,5.5,60,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,Mia Casa by Satori,1280000.0,0.0,3.0,1.0,62,3,False,True,False,False,False,True,8.6
Viet Nam,Hà Nội,The Galaxy Home Hotel & Apartment,990000.0,0.0,4.0,6.7,204,2,True,False,False,False,False,False,8.9
Viet Nam,Hà Nội,San Palace Hotel - former L'Harmonie Hotel & Spa,1400065.0,0.0,3.0,0.8,390,3,False,True,False,False,False,False,9.1
Viet Nam,Hà Nội,Western Skyline Hotel,1189833.0,0.0,4.0,7.9,155,0,False,True,False,False,False,False,9.2
Viet Nam,Hà Nội,The Bloom Hanoi,1070528.0,0.0,,7.0,381,3,False,True,False,False,False,False,9.1
Viet Nam,Hà Nội,The Q Hotel,1320994.0,0.0,4.0,1.8,67,2,False,True,False,False,False,False,8.8
Viet Nam,Hà Nội,HNC Premier Hotel & Residences,875657.0,0.0,4.0,1.4,192,3,False,False,False,False,False,False,9.0
Viet Nam,Hà Nội,Aurora Premium Hotel & Spa,1411797.0,0.0,4.0,0.5,258,2,False,True,False,False,False,False,8.8
Viet Nam,Hà Nội,La Sinfonía del Rey Hotel & Spa,1777500.0,0.0,4.0,0.4,832,2,False,True,True,False,True,True,9.3
Viet Nam,Hà Nội,Hanoi Lakeside Premium Hotel & Travel,720000.0,0.0,3.0,0.5,387,0,False,False,True,False,True,False,8.6
Viet Nam,Hà Nội,Hanoi La Selva Central Hotel & Spa,644776.0,0.0,3.0,0.5,388,3,False,True,False,False,False,False,8.8
Viet Nam,Hà Nội,Spring Hotel Hanoi,805266.0,0.0,4.0,6.9,35,0,False,False,False,False,False,False,7.9
Viet Nam,Hà Nội,"WECOZY HANOI - Railway Side, The Old Quarter",1161059.0,0.0,,0.9,275,1,False,False,False,False,False,False,9.0
Viet Nam,Hà Nội,May De Ville Legend Hotel & Spa,1253419.0,0.0,4.0,1.0,247,3,False,True,False,False,False,False,8.9
Viet Nam,Hà Nội,Hong Gia Tue Apartment,1660000.0,0.0,,1.9,56,1,False,False,True,False,True,False,9.2
Viet Nam,Hà Nội,Lotusama Hanoi Hotel,1145017.0,0.0,4.0,1.0,63,3,False,True,False,False,False,False,9.0
Viet Nam,Hà Nội,La Sinfonía Citadel Hotel and Spa,1665000.0,0.0,4.0,1.0,179,1,True,True,True,False,True,True,9.3
Viet Nam,Hà Nội,Hai Bay Hotel & Restaurant,1166400.0,0.0,4.0,0.5,87,3,False,True,False,False,False,True,8.2
Viet Nam,Hà Nội,JM Marvel Hotel & Spa,1515036.0,0.0,4.0,0.7,279,0,False,True,False,False,False,False,9.0
Viet Nam,Hà Nội,Hanoi Allure Hotel,1108800.0,0.0,4.0,0.8,285,3,False,True,False,False,False,True,9.3
Viet Nam,Hà Nội,Grandiose Hotel & Spa,1852875.0,0.0,,4.0,118,0,False,True,True,False,True,True,8.5
Viet Nam,Hà Nội,La Sinfonía Majesty Hotel and Spa,1850000.0,0.0,4.0,0.5,350,2,True,True,True,False,True,True,9.4
Viet Nam,Hà Nội,Poonsa Duy Tan Hotel and Serviced Apartment,799470.0,0.0,,6.6,167,1,False,False,False,False,False,False,8.8
Viet Nam,Hà Nội,Bella Rosa Suite Hotel & Spa,790560.0,0.0,3.0,0.5,625,3,False,True,False,False,False,True,8.9
Viet Nam,Hà Nội,Bella Rosa Hotel & Spa,1026000.0,0.0,3.0,0.5,472,3,True,True,False,False,False,False,8.8
Viet Nam,Hà Nội,Silk Path Boutique Hanoi,1705000.0,0.0,4.0,0.25,251,2,True,False,False,False,False,True,8.8
Viet Nam,Hà Nội,Bespoke Trendy Hotel Hanoi - Formerly Hanoi La Siesta Trendy,1596000.0,0.0,4.0,0.8,264,0,True,True,False,False,False,True,9.3
Viet Nam,Hà Nội,Golden Legend Diamond Hotel,744750.0,0.0,3.0,0.5,423,3,False,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Elegant Suites Westlake,2427250.0,0.0,5.0,4.7,325,3,True,True,False,False,False,False,8.8
Viet Nam,Hà Nội,Hanoi La Siesta Hotel & Spa,1600000.0,0.0,4.0,0.8,400,3,True,True,False,False,False,True,9.2
Viet Nam,Hà Nội,Parkside Sunline Hotel,1133730.0,0.0,4.0,2.2,115,2,True,True,False,False,False,True,8.4
Viet Nam,Hà Nội,La Palm Hotel,1062250.0,0.0,3.0,0.7,97,2,False,True,True,False,True,False,8.2
Viet Nam,Hà Nội,San Premium Hotel - former Golden Cyclo Hotel,1300000.0,0.0,4.0,0.8,209,3,True,True,False,False,False,False,8.7
Viet Nam,Hà Nội,A25 Hotel - 30 An Dương,777600.0,0.0,1.0,2.9,27,0,False,True,False,False,False,True,8.5
Viet Nam,Hà Nội,La Beaute Boutique Hotel & Spa,1138393.0,0.0,4.0,0.6,201,3,False,True,False,False,False,True,8.4
Viet Nam,Hà Nội,Hanoian Central Hotel & Spa,1665383.0,0.0,4.0,1.2,390,3,False,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Hanoi Marvellous Hotel & Spa,1398553.0,0.0,4.0,0.6,574,0,True,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Luxeden Hotel,1007138.0,0.0,3.0,6.6,26,0,False,False,False,False,False,True,8.4
Viet Nam,Hà Nội,Hanoi Tirant Hotel,1306800.0,0.0,4.0,0.6,657,3,False,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Hanoi Emotion Hotel,760240.0,0.0,3.0,1.9,80,2,False,False,True,False,True,True,7.7
Viet Nam,Hà Nội,Hong Ngoc Cochinchine Boutique Hotel & Spa,1267928.0,0.0,4.0,1.9,81,3,True,True,False,False,False,False,8.1
Viet Nam,Hà Nội,Midori Boutique Hotel,1433700.0,0.0,4.0,1.3,36,0,True,True,False,False,False,True,8.4
Viet Nam,Hà Nội,Hong Ngoc Dynastie Boutique Hotel & Spa,1546872.0,0.0,4.0,0.6,167,3,True,False,False,False,False,True,8.7
Viet Nam,Hà Nội,Hanoi Center Silk Classic Hotel & Travel,591360.0,0.0,3.0,0.9,917,3,True,False,True,True,True,True,8.8
Viet Nam,Hà Nội,Golden Villa Hotel,703000.0,0.0,3.0,0.35,347,1,True,True,False,True,False,True,8.0
Viet Nam,Hà Nội,Hanoi E Central Luxury Hotel & Restaurant,945000.0,0.0,4.0,0.5,229,0,True,True,False,True,True,True,9.3
Viet Nam,Hà Nội,Singita Classy Boutique Hotel,880158.0,0.0,4.0,0.8,408,3,True,False,False,True,False,True,8.9
Viet Nam,Hà Nội,Hanoi Center Silk Boutique Hotel & Travel,720300.0,0.0,4.0,0.5,521,3,True,False,True,True,True,True,9.0
Viet Nam,Hà Nội,Winter Boutique Hotel,502000.0,0.0,3.0,1.0,323,3,True,True,True,True,True,True,8.4
Viet Nam,Hà Nội,Rex Hanoi Hotel,1340000.0,0.0,4.0,0.6,282,3,True,False,False,False,True,False,8.9
Viet Nam,Hà Nội,Flora Centre Hotel & Spa,1031454.0,0.0,4.0,0.7,932,3,False,True,False,False,True,False,9.1
Viet Nam,Hà Nội,Hanoi Lake View Hotel & Spa,600000.0,0.0,4.0,0.5,170,3,False,True,True,True,True,True,9.4
Viet Nam,Hà Nội,Hanoi Center Silk Charming Hotel & Travel,730800.0,0.0,3.0,0.8,175,3,True,False,False,False,False,True,8.8
Viet Nam,Hà Nội,Marigold Hotel Hanoi,615212.0,0.0,3.0,1.4,480,3,False,True,False,False,False,False,9.2
Viet Nam,Hà Nội,Beryl Signature Hotel & Travel,821250.0,0.0,4.0,0.6,204,3,True,False,False,True,False,False,9.4
Viet Nam,Hà Nội,Hanoi Garden Hotel & Spa,921880.0,0.0,4.0,0.9,263,0,False,False,False,True,True,False,9.3
Viet Nam,Hà Nội,Hôtel du LAC Hanoi,1382702.0,0.0,4.0,0.4,995,3,False,True,False,False,False,False,9.3
Viet Nam,Hà Nội,Hanoi Golden Hotel,409500.0,0.0,2.0,1.0,521,0,True,False,False,True,False,True,7.9
Viet Nam,Hà Nội,Hanoi Chic Boutique Hotel,605358.0,0.0,3.0,0.9,696,2,False,False,False,False,False,False,8.8
Viet Nam,Hà Nội,Rising Dragon Estate Hotel,501390.0,0.0,3.0,0.8,895,0,False,False,False,False,False,True,7.7
Viet Nam,Hà Nội,Hotel Emerald Waters Classy,978570.0,0.0,4.0,0.6,737,3,False,True,False,True,True,True,9.2
Viet Nam,Hà Nội,La Mejor Hotel & Sky Bar,1408043.0,0.0,4.0,0.7,278,3,False,True,False,False,False,False,9.3
Viet Nam,Hà Nội,The Light Hotel,1657225.0,0.0,4.0,0.7,405,2,False,True,False,False,False,False,8.7
Viet Nam,Hà Nội,Matilda Boutique Hotel & Spa,692407.0,0.0,3.0,0.8,314,3,False,True,False,True,False,False,8.6
Viet Nam,Hà Nội,Nature Hotel - Tran Thai Tong - Ha Noi,800000.0,0.0,3.0,6.4,146,0,True,True,False,False,True,True,8.4
Viet Nam,Hà Nội,Aviary Hanoi Hotel & Travel,650258.0,0.0,4.0,0.6,293,0,False,False,True,False,True,True,9.0
Viet Nam,Hà Nội,Golden Time Hostel 3,345600.0,0.0,2.0,0.7,610,0,False,False,False,False,True,True,8.3
Viet Nam,Hà Nội,Little Diamond Hotel,375000.0,0.0,3.0,0.8,394,2,False,False,False,False,False,True,8.2
Viet Nam,Hà Nội,Dahlia Hotel Hanoi,645011.0,0.0,3.0,1.0,189,3,False,True,False,False,False,False,8.8
Viet Nam,Hà Nội,Minerva Church Hotel,1240279.0,0.0,4.0,0.25,576,3,False,True,False,False,False,False,9.0
Viet Nam,Hà Nội,Hanoi Exclusive Hotel,824175.0,0.0,3.0,0.8,77,0,False,False,False,False,False,True,9.1
Viet Nam,Hà Nội,Ancient Lane Hotel,370000.0,0.0,2.0,0.7,320,0,False,False,True,False,True,True,8.4
Viet Nam,Hà Nội,Prince II Hotel,496000.0,0.0,2.0,0.8,464,0,False,False,False,False,False,True,8.5
Viet Nam,Hà Nội,Hanoi Lotus Boutique Hotel,594095.0,0.0,4.0,0.6,156,2,False,False,False,True,False,False,8.3
Viet Nam,Hà Nội,San Palace Hotel - former L'Harmonie Hotel & Spa,980773.0,0.0,3.0,0.8,390,3,False,True,False,False,True,False,9.1
Viet Nam,Hà Nội,Hanoi Royal Palace Hotel 2,782038.0,0.0,4.0,0.6,411,3,False,False,False,True,False,False,9.1
Viet Nam,Hà Nội,Drift Backpackers Hostel,378000.0,0.0,,0.4,298,0,False,True,True,False,True,False,8.2
Viet Nam,Hà Nội,Sunline Hotel,1075140.0,0.0,4.0,0.4,284,3,True,False,False,False,False,True,8.8
Viet Nam,Hà Nội,An Hotel,546750.0,0.0,2.0,1.4,398,0,False,False,False,False,True,True,8.9
Viet Nam,Hà Nội,VNAHOMES APARTHOTEL,669178.0,0.0,4.0,5.0,236,3,False,False,False,True,False,False,9.6
Viet Nam,Hà Nội,Cristina Center Hotel & Spa,432000.0,0.0,2.0,1.0,95,2,False,False,False,True,False,True,8.2
Viet Nam,Hà Nội,Melia Hanoi,3617576.0,0.0,5.0,0.6,473,2,False,False,False,False,False,False,8.6
Viet Nam,Hà Nội,San Grand Hotel - former Lucien Hanoi Hotel & Spa,2400000.0,0.0,4.0,0.5,736,3,True,True,False,False,False,True,9.4
Viet Nam,Hà Nội,SMARANA Hanoi HERITAGE,3032419.0,0.0,5.0,6.9,368,3,False,True,False,True,False,False,9.7
Viet Nam,Hà Nội,Golden Lotus Hotel & Spa,525000.0,0.0,3.0,0.7,707,0,True,False,True,True,True,True,8.5
Viet Nam,Hà Nội,Hotel De Rond,1055240.0,0.0,4.0,0.6,85,3,True,True,False,True,False,True,8.9
Viet Nam,Hà Nội,Aurora Premium Hotel & Spa,1444177.0,0.0,4.0,0.5,258,2,False,True,False,True,True,False,8.8
Viet Nam,Hà Nội,Queen Cafe Hotel & Pub,480000.0,0.0,3.0,0.9,69,2,False,False,True,True,True,True,9.3
Viet Nam,Hà Nội,Aira Boutique Hanoi Hotel & Spa,1992049.0,0.0,4.0,0.8,981,2,False,False,False,False,False,False,9.2
Viet Nam,Hà Nội,Lotte Hotel Hanoi,3520459.0,0.0,5.0,4.1,728,0,False,False,False,False,False,False,9.0
Viet Nam,Hà Nội,La Sinfonía Majesty Hotel and Spa,2017389.0,0.0,4.0,0.5,350,2,False,True,False,False,False,False,9.4
Viet Nam,Hà Nội,La Renta Hotel & Spa,483000.0,0.0,3.0,0.6,38,3,False,True,False,False,False,True,9.1
Viet Nam,Hà Nội,Diamond Legend Hotel,579548.0,0.0,3.0,1.3,387,0,False,True,False,False,False,False,8.4
Viet Nam,Hà Nội,Sonata Central Hotel & Spa,504000.0,0.0,3.0,0.8,145,0,False,True,True,True,True,False,8.1
Viet Nam,Hà Nội,Golden Legend Palace Hotel,1020000.0,0.0,3.0,0.6,433,3,True,True,False,False,False,True,9.0
Viet Nam,Hà Nội,The Noble Swan Hotel & Spa,534029.0,0.0,4.0,0.5,513,3,False,False,False,True,True,False,7.9
Viet Nam,Hà Nội,Airport Classic Hotel & Travel,571725.0,0.0,3.0,19.8,367,0,False,False,True,False,True,True,9.1
Viet Nam,Hà Nội,San Boutique Hotel,1080000.0,0.0,3.0,0.45,294,3,True,True,False,True,False,True,9.3
Viet Nam,Hà Nội,Hanoi Emerald Waters Hotel & Spa,1070638.0,0.0,4.0,0.5,385,3,False,True,False,True,False,False,9.0
Viet Nam,Hà Nội,HANOI FLORA HOTEL,897750.0,0.0,4.0,0.6,489,3,False,True,True,True,True,True,9.0
Viet Nam,Hà Nội,Skylark Hotel,1010800.0,0.0,4.0,1.5,113,0,False,False,False,True,False,True,8.0
Viet Nam,Hà Nội,Luxury Old Quarter Hotel & Gym,804948.0,0.0,4.0,0.8,519,3,False,False,True,False,True,True,9.0
Viet Nam,Hà Nội,The Pearl Hotel,920000.0,0.0,3.0,3.6,112,3,True,True,False,False,False,True,8.4
Viet Nam,Hà Nội,OYO 276 Bh Hotel,321919.0,49977.0,3.0,1.0,267,1,False,False,False,True,True,False,8.3
Viet Nam,Hà Nội,Five Star Westlake 1st-4th Floors Hotel & Serviced Apartment,1507500.0,0.0,5.0,3.7,454,0,True,True,False,False,False,True,9.5
Viet Nam,Hà Nội,Tung Trang Hotel,564480.0,0.0,2.0,0.6,378,0,False,False,False,False,False,True,8.6
Viet Nam,Hà Nội,Hanoi Fiesta Grand Hotel and Spa,802216.0,0.0,4.0,0.5,74,0,False,True,False,True,True,False,8.8
Viet Nam,Hà Nội,Hanoi Lion Boutique Hotel,1260692.0,0.0,4.0,0.8,159,3,False,True,False,True,True,False,9.1
Viet Nam,Hà Nội,Riverside Hanoi Hotel,572743.0,0.0,4.0,5.2,354,3,False,False,False,True,True,False,8.2
Viet Nam,Hà Nội,Ambassador Hanoi Hotel & Travel,715401.0,0.0,3.0,0.7,547,0,False,False,False,True,False,False,9.2
Viet Nam,Hà Nội,Imperial Hotel & Spa,1472802.0,0.0,4.0,0.45,653,3,False,False,False,True,False,False,9.4
Viet Nam,Hà Nội,La Storia Ruby Hotel & Travel,725000.0,0.0,3.0,0.6,996,3,True,True,False,False,False,True,9.4
Viet Nam,Hà Nội,Meritel Hanoi,1519964.0,0.0,4.0,0.7,709,3,False,False,False,False,False,False,9.3
Viet Nam,Hà Nội,MK Premier Boutique Hotel,1002360.0,0.0,4.0,0.9,146,2,False,False,False,False,False,False,8.3
Viet Nam,Hà Nội,Radish Cathedral Homestay,280000.0,0.0,,0.45,42,0,False,False,True,False,True,True,7.1
Viet Nam,Hà Nội,Hanoi Stella Hotel,445500.0,0.0,3.0,0.6,68,0,True,False,True,False,True,True,8.1
Viet Nam,Hà Nội,The Bloom Classic,687714.0,0.0,,6.4,219,2,False,True,False,False,False,False,8.7
Viet Nam,Hà Nội,Asia Guest House,390000.0,0.0,2.0,0.9,166,0,False,False,True,True,True,True,7.6
Viet Nam,Hà Nội,"Rosee Apartment Hotel - Prestige Suites in Cau Giay district, Hanoi city, Vietnam",752400.0,0.0,,6.7,27,3,False,False,False,False,False,True,8.9
Viet Nam,Hà Nội,Golden Sun Hotel Trendy,3601386.0,0.0,,0.45,308,2,True,False,True,False,True,True,9.3
Viet Nam,Hà Nội,The West Hotel & Spa,864000.0,0.0,3.0,0.7,826,3,True,True,False,False,False,True,8.9
Viet Nam,Hà Nội,Kén Hotel by Connek,655804.0,0.0,4.0,0.5,280,3,False,False,False,False,False,False,8.4
Viet Nam,Hà Nội,Affa Boutique Hotel,750000.0,75000.0,3.0,0.25,49,0,True,True,False,False,False,True,8.3
Viet Nam,Hà Nội,Canvas Cau Giay Apartments,803389.0,0.0,,5.5,60,0,False,False,False,False,True,False,8.0
Viet Nam,Hà Nội,The Galaxy Home Hotel & Apartment,1440000.0,0.0,4.0,6.7,204,2,True,False,True,False,True,False,8.9
Viet Nam,Hà Nội,The Bloom Hanoi,992740.0,0.0,,7.0,381,3,False,True,False,False,False,False,9.1
Viet Nam,Hà Nội,HNC Premier Hotel & Residences,1080000.0,0.0,4.0,1.4,192,3,False,False,True,False,True,False,9.0
Viet Nam,Hà Nội,La Sinfonía del Rey Hotel & Spa,3094128.0,0.0,4.0,0.4,832,2,False,True,False,False,False,False,9.3
Viet Nam,Hà Nội,Hanoi La Selva Central Hotel & Spa,611458.0,0.0,3.0,0.5,388,3,False,True,False,False,False,False,8.8
Viet Nam,Hà Nội,May De Ville Legend Hotel & Spa,1280402.0,0.0,4.0,1.0,247,3,False,True,False,False,False,False,8.9
Viet Nam,Hà Nội,Lotusama Hanoi Hotel,1132582.0,0.0,4.0,1.0,63,3,False,True,False,False,False,False,9.0
Viet Nam,Hà Nội,La Sinfonía Citadel Hotel and Spa,1313016.0,0.0,4.0,1.0,179,1,False,True,False,False,True,False,9.3
Viet Nam,Hà Nội,Hai Bay Hotel & Restaurant,1153464.0,0.0,4.0,0.5,87,3,False,False,False,False,False,False,8.2
Viet Nam,Hà Nội,JM Marvel Hotel & Spa,1498847.0,0.0,4.0,0.7,279,0,False,True,False,False,False,False,9.0
Viet Nam,Hà Nội,Grandiose Hotel & Spa,1576276.0,0.0,,4.0,118,0,False,True,False,False,False,False,8.5
Viet Nam,Hà Nội,The Lapis Hotel,1818654.0,0.0,4.0,1.0,377,3,False,False,False,False,False,False,8.9
Viet Nam,Hà Nội,Bella Rosa Hotel & Spa,805600.0,0.0,3.0,0.5,472,3,True,True,False,False,False,True,8.8
Viet Nam,Hà Nội,Silk Path Boutique Hanoi,1603963.0,0.0,4.0,0.25,251,2,False,False,False,False,False,False,8.8
Viet Nam,Hà Nội,Bespoke Trendy Hotel Hanoi - Formerly Hanoi La Siesta Trendy,1454735.0,0.0,4.0,0.8,264,0,False,True,False,False,False,False,9.3
Viet Nam,Hà Nội,Hanoi La Siesta Hotel & Spa,2150897.0,0.0,4.0,0.8,400,3,False,True,False,False,False,False,9.2
